日期,降水量_mm,降雪量_mm,最高气温_°C,最低气温_°C,station_id
2018/8/16,1.27,0,3,2.06,GHCND:USW00094846
2018/8/17,0.27999999999999997,0,2.94,2,GHCND:USW00094846
2018/8/18,0,0,2.67,2.1100000000000003,GHCND:USW00094846
2018/8/19,0,0,3,2,GHCND:USW00094846
2018/8/20,2.08,0,2.6100000000000003,2.06,GHCND:USW00094846
2018/8/21,0.33,0,2.5600000000000005,1.89,GHCND:USW00094846
2018/8/22,0,0,2.6100000000000003,1.4400000000000002,GHCND:USW00094846
2018/8/23,0,0,2.67,1.56,GHCND:USW00094846
2018/8/24,0.1,0,2.22,1.72,GHCND:USW00094846
2018/8/25,0.15000000000000002,0,3,1.89,GHCND:USW00094846
2018/8/26,0,0,3.39,2.22,GHCND:USW00094846
2018/8/27,0,0,3.39,2.5600000000000005,GHCND:USW00094846
2018/8/28,3.53,0,3.28,1.94,GHCND:USW00094846
2018/8/29,1.07,0,2.44,1.83,GHCND:USW00094846
2018/8/30,0,0,2.2800000000000002,1.6100000000000003,GHCND:USW00094846
2018/8/31,0,0,2.94,1.56,GHCND:USW00094846
2018/9/1,0.41,0,3,2.22,GHCND:USW00094846
2018/9/2,0.05,0,3.28,2.1100000000000003,GHCND:USW00094846
2018/9/3,4.55,0,3.1100000000000003,2.1100000000000003,GHCND:USW00094846
2018/9/4,0,0,3.33,2.17,GHCND:USW00094846
2018/9/5,0.61,0,3.28,2.06,GHCND:USW00094846
2018/9/6,1.35,0,2.06,1.7800000000000002,GHCND:USW00094846
2018/9/7,0.76,0,2.06,1.72,GHCND:USW00094846
2018/9/8,0,0,2.06,1.72,GHCND:USW00094846
2018/9/9,0,0,2,1.56,GHCND:USW00094846
2018/9/10,0,0,2.33,1.33,GHCND:USW00094846
2018/9/11,0,0,2.6100000000000003,1.3900000000000001,GHCND:USW00094846
2018/9/12,0,0,2.7800000000000002,1.6100000000000003,GHCND:USW00094846
2018/9/13,0,0,2.5600000000000005,1.56,GHCND:USW00094846
2018/9/14,0,0,3.0600000000000005,1.7800000000000002,GHCND:USW00094846
2018/9/15,0,0,2.7800000000000002,1.7800000000000002,GHCND:USW00094846
2018/9/16,0,0,3.17,1.89,GHCND:USW00094846
2018/9/17,0,0,3.28,2.06,GHCND:USW00094846
2018/9/18,0,0,2.39,1.89,GHCND:USW00094846
2018/9/19,0.53,0,2.44,1.89,GHCND:USW00094846
2018/9/20,0,0,3.39,1.89,GHCND:USW00094846
2018/9/21,0,0,2.83,1.33,GHCND:USW00094846
2018/9/22,0,0,1.7800000000000002,1.06,GHCND:USW00094846
2018/9/23,0,0,2.17,1,GHCND:USW00094846
2018/9/24,0,0,2.33,1.3900000000000001,GHCND:USW00094846
2018/9/25,0.6400000000000001,0,2.89,1.6100000000000003,GHCND:USW00094846
2018/9/26,0,0,1.94,1,GHCND:USW00094846
2018/9/27,0,0,2.1100000000000003,0.8900000000000001,GHCND:USW00094846
2018/9/28,0.18000000000000002,0,1.56,0.78,GHCND:USW00094846
2018/9/29,0.05,0,1.6100000000000003,0.5599999999999999,GHCND:USW00094846
2018/9/30,0.15000000000000002,0,1.67,1.17,GHCND:USW00094846
2018/10/1,3.9600000000000004,0,2.22,1.3900000000000001,GHCND:USW00094846
2018/10/2,0.03,0,1.94,1.4400000000000002,GHCND:USW00094846
2018/10/3,0,0,3.1100000000000003,1.5,GHCND:USW00094846
2018/10/4,0.1,0,2.5,1.11,GHCND:USW00094846
2018/10/5,3.1500000000000004,0,1.83,1.22,GHCND:USW00094846
2018/10/6,0.30000000000000004,0,2.1100000000000003,1.3900000000000001,GHCND:USW00094846
2018/10/7,1.32,0,1.72,1.3900000000000001,GHCND:USW00094846
2018/10/8,0.38,0,2.94,1.72,GHCND:USW00094846
2018/10/9,0.03,0,2.94,2.1100000000000003,GHCND:USW00094846
2018/10/10,0.8900000000000001,0,2.39,1.06,GHCND:USW00094846
2018/10/11,0,0,1.06,0.44000000000000006,GHCND:USW00094846
2018/10/12,0,0,0.5599999999999999,0.22000000000000003,GHCND:USW00094846
2018/10/13,0,0,1.17,0,GHCND:USW00094846
2018/10/14,0.18000000000000002,0,1.22,0.33,GHCND:USW00094846
2018/10/15,0.25,0,0.8900000000000001,0.27999999999999997,GHCND:USW00094846
2018/10/16,0,0,1.5,0.11000000000000001,GHCND:USW00094846
2018/10/17,0,0,1.06,0.33,GHCND:USW00094846
2018/10/18,0,0,1.4400000000000002,0.11000000000000001,GHCND:USW00094846
2018/10/19,0.08,0,1.22,0.78,GHCND:USW00094846
2018/10/20,0,0,1.06,-0.05,GHCND:USW00094846
2018/10/21,0,0,1.06,-0.21,GHCND:USW00094846
2018/10/22,0,0,1.7800000000000002,0.33,GHCND:USW00094846
2018/10/23,0,0,1.22,0.33,GHCND:USW00094846
2018/10/24,0,0,1.11,0.27999999999999997,GHCND:USW00094846
2018/10/25,0,0,1.17,0.27999999999999997,GHCND:USW00094846
2018/10/26,0,0,1.17,0.78,GHCND:USW00094846
2018/10/27,0,0,1.22,0.61,GHCND:USW00094846
2018/10/28,0.30000000000000004,0,1.06,0.67,GHCND:USW00094846
2018/10/29,0,0,1.33,0.44000000000000006,GHCND:USW00094846
2018/10/30,0.76,0,1.7800000000000002,0.7200000000000001,GHCND:USW00094846
2018/10/31,0.43,0,1.6100000000000003,0.8300000000000001,GHCND:USW00094846
2018/11/1,0,0,1.11,0.61,GHCND:USW00094846
2018/11/2,0,0,1,0.27999999999999997,GHCND:USW00094846
2018/11/3,0.15000000000000002,0,1,0.11000000000000001,GHCND:USW00094846
2018/11/4,1.37,0,1.11,0.78,GHCND:USW00094846
2018/11/5,0.9400000000000001,0,1.06,0.67,GHCND:USW00094846
2018/11/6,0.15000000000000002,0,1,0.33,GHCND:USW00094846
2018/11/7,0,0,0.39,0.06,GHCND:USW00094846
2018/11/8,0,0,0.5,0.06,GHCND:USW00094846
2018/11/9,0.33,25,0.27999999999999997,-0.66,GHCND:USW00094846
2018/11/10,0,0,0.06,-0.66,GHCND:USW00094846
2018/11/11,0,0,0.5,-0.21,GHCND:USW00094846
2018/11/12,0,0,0.11000000000000001,-0.43,GHCND:USW00094846
2018/11/13,0,0,-0.16,-0.71,GHCND:USW00094846
2018/11/14,0,0,0.22000000000000003,-0.82,GHCND:USW00094846
2018/11/15,0.22999999999999998,28,0.17,-0.32,GHCND:USW00094846
2018/11/16,0,0,0.5,-0.16,GHCND:USW00094846
2018/11/17,0.33,38,0.17,0,GHCND:USW00094846
2018/11/18,0,0,0.33,-0.38,GHCND:USW00094846
2018/11/19,0,0,0.11000000000000001,-0.49,GHCND:USW00094846
2018/11/20,0,0,0.17,-0.16,GHCND:USW00094846
2018/11/21,0,0,0.22000000000000003,-0.1,GHCND:USW00094846
2018/11/22,0,0,0.44000000000000006,-0.05,GHCND:USW00094846
2018/11/23,0.1,0,1.06,0.11000000000000001,GHCND:USW00094846
2018/11/24,0.45999999999999996,0,0.8300000000000001,0.44000000000000006,GHCND:USW00094846
2018/11/25,3.0500000000000003,84,0.44000000000000006,0.06,GHCND:USW00094846
2018/11/26,0.9900000000000001,130,0.06,-0.43,GHCND:USW00094846
2018/11/27,0,0,-0.38,-0.71,GHCND:USW00094846
2018/11/28,0.13,18,-0.27,-0.82,GHCND:USW00094846
2018/11/29,0,0,0.33,-0.27,GHCND:USW00094846
2018/11/30,0,0,0.5599999999999999,-0.21,GHCND:USW00094846
2018/12/1,2.87,0,0.5599999999999999,0.22000000000000003,GHCND:USW00094846
2018/12/2,0.25,0,0.67,0.17,GHCND:USW00094846
2018/12/3,0.03,8,0.17,-0.16,GHCND:USW00094846
2018/12/4,0,0,0,-0.21,GHCND:USW00094846
2018/12/5,0,0,0.06,-0.38,GHCND:USW00094846
2018/12/6,0,0,0.06,-0.71,GHCND:USW00094846
2018/12/7,0,0,-0.38,-0.88,GHCND:USW00094846
2018/12/8,0,0,0,-0.66,GHCND:USW00094846
2018/12/9,0,0,0.17,-0.82,GHCND:USW00094846
2018/12/10,0,0,0.11000000000000001,-0.88,GHCND:USW00094846
2018/12/11,0,0,0.33,-0.38,GHCND:USW00094846
2018/12/12,0,0,0.5,-0.16,GHCND:USW00094846
2018/12/13,0.38,0,0.78,-0.43,GHCND:USW00094846
2018/12/14,0.33,0,0.44000000000000006,0,GHCND:USW00094846
2018/12/15,0,0,0.78,-0.32,GHCND:USW00094846
2018/12/16,0,0,0.9400000000000001,-0.38,GHCND:USW00094846
2018/12/17,0,0,0.5599999999999999,-0.21,GHCND:USW00094846
2018/12/18,0,0,0.5599999999999999,-0.38,GHCND:USW00094846
2018/12/19,0,0,0.9400000000000001,0.06,GHCND:USW00094846
2018/12/20,0.25,0,0.78,0.33,GHCND:USW00094846
2018/12/21,0.13,0,0.33,-0.16,GHCND:USW00094846
2018/12/22,0,0,0.11000000000000001,-0.21,GHCND:USW00094846
2018/12/23,0,0,0.33,-0.21,GHCND:USW00094846
2018/12/24,0,0,0.06,-0.49,GHCND:USW00094846
2018/12/25,0,0,0.7200000000000001,-0.21,GHCND:USW00094846
2018/12/26,0,0,0.8300000000000001,-0.32,GHCND:USW00094846
2018/12/27,1.6800000000000002,0,1.17,0.39,GHCND:USW00094846
2018/12/28,0.2,5,1.17,-0.1,GHCND:USW00094846
2018/12/29,0.13,23,-0.1,-0.55,GHCND:USW00094846
2018/12/30,0,0,0.22000000000000003,-0.71,GHCND:USW00094846
2018/12/31,2.18,0,0.39,-0.05,GHCND:USW00094846
2019/1/1,0.03,3,0.11000000000000001,-0.32,GHCND:USW00094846
2019/1/2,0.03,3,-0.1,-0.32,GHCND:USW00094846
2019/1/3,0,0,0.33,-0.43,GHCND:USW00094846
2019/1/4,0,0,0.8900000000000001,-0.05,GHCND:USW00094846
2019/1/5,0,0,1.11,0,GHCND:USW00094846
2019/1/6,0,0,0.44000000000000006,-0.1,GHCND:USW00094846
2019/1/7,1.1199999999999999,0,1.17,0.44000000000000006,GHCND:USW00094846
2019/1/8,0,0,0.7200000000000001,-0.43,GHCND:USW00094846
2019/1/9,0,0,-0.43,-0.93,GHCND:USW00094846
2019/1/10,0,0,-0.43,-0.99,GHCND:USW00094846
2019/1/11,0,0,-0.1,-0.82,GHCND:USW00094846
2019/1/12,0.30000000000000004,56,0,-0.16,GHCND:USW00094846
2019/1/13,0.03,8,-0.05,-0.38,GHCND:USW00094846
2019/1/14,0,0,-0.27,-0.49,GHCND:USW00094846
2019/1/15,0,0,0,-0.43,GHCND:USW00094846
2019/1/16,0,0,0.11000000000000001,-0.21,GHCND:USW00094846
2019/1/17,0,0,0.17,-0.21,GHCND:USW00094846
2019/1/18,0.30000000000000004,33,-0.05,-0.27,GHCND:USW00094846
2019/1/19,0.45999999999999996,94,-0.21,-1.16,GHCND:USW00094846
2019/1/20,0,0,-0.99,-1.55,GHCND:USW00094846
2019/1/21,0,3,-0.82,-1.6,GHCND:USW00094846
2019/1/22,0.45999999999999996,13,0.06,-1.05,GHCND:USW00094846
2019/1/23,0.5599999999999999,25,0.11000000000000001,-0.71,GHCND:USW00094846
2019/1/24,0,10,-0.55,-1.66,GHCND:USW00094846
2019/1/25,0.08,18,-1.49,-2.1,GHCND:USW00094846
2019/1/26,0.15000000000000002,43,-1.1,-2.16,GHCND:USW00094846
2019/1/27,0,0,-1.16,-2.05,GHCND:USW00094846
2019/1/28,1.35,127,0.11000000000000001,-1.32,GHCND:USW00094846
2019/1/29,0,8,-1.21,-2.32,GHCND:USW00094846
2019/1/30,0,0,-2.32,-3.05,GHCND:USW00094846
2019/1/31,0.13,20,-1.71,-2.93,GHCND:USW00094846
2019/2/1,0.05,23,-0.6,-1.71,GHCND:USW00094846
2019/2/2,0,0,0.5599999999999999,-0.99,GHCND:USW00094846
2019/2/3,0,0,0.8900000000000001,0.39,GHCND:USW00094846
2019/2/4,0.13,0,1.06,-0.1,GHCND:USW00094846
2019/2/5,0.79,0,0.06,-0.43,GHCND:USW00094846
2019/2/6,0.03,0,0.22000000000000003,0,GHCND:USW00094846
2019/2/7,1.8,0,0.67,-1.21,GHCND:USW00094846
2019/2/8,0,0,-1.05,-1.55,GHCND:USW00094846
2019/2/9,0,0,-0.43,-1.55,GHCND:USW00094846
2019/2/10,0.1,18,-0.21,-0.55,GHCND:USW00094846
2019/2/11,0.48,3,-0.05,-0.27,GHCND:USW00094846
2019/2/12,0.8900000000000001,38,0.11000000000000001,-0.71,GHCND:USW00094846
2019/2/13,0.03,15,-0.27,-1.21,GHCND:USW00094846
2019/2/14,0,0,1,-0.27,GHCND:USW00094846
2019/2/15,0,0,0,-1.32,GHCND:USW00094846
2019/2/16,0,0,-0.16,-1.05,GHCND:USW00094846
2019/2/17,0.51,79,-0.27,-0.43,GHCND:USW00094846
2019/2/18,0.15000000000000002,46,-0.05,-0.77,GHCND:USW00094846
2019/2/19,0,0,0.17,-1.1,GHCND:USW00094846
2019/2/20,0.22999999999999998,5,0.33,-0.21,GHCND:USW00094846
2019/2/21,0,0,0.17,-0.43,GHCND:USW00094846
2019/2/22,0,0,0.5,-0.71,GHCND:USW00094846
2019/2/23,1.9100000000000001,0,1.17,0.11000000000000001,GHCND:USW00094846
2019/2/24,0.05,0,1,-1.21,GHCND:USW00094846
2019/2/25,0,0,-0.71,-1.43,GHCND:USW00094846
2019/2/26,0,3,-0.49,-1.05,GHCND:USW00094846
2019/2/27,0,0,-0.1,-0.99,GHCND:USW00094846
2019/2/28,0,0,-0.27,-1.16,GHCND:USW00094846
2019/3/1,0,0,0.11000000000000001,-0.49,GHCND:USW00094846
2019/3/2,0,0,0.06,-0.38,GHCND:USW00094846
2019/3/3,0,0,-0.38,-1.6,GHCND:USW00094846
2019/3/4,0,0,-1.1,-1.93,GHCND:USW00094846
2019/3/5,0,5,-0.6,-1.32,GHCND:USW00094846
2019/3/6,0,0,-0.1,-1.27,GHCND:USW00094846
2019/3/7,0,0,-0.21,-0.99,GHCND:USW00094846
2019/3/8,0,3,0.39,-0.6,GHCND:USW00094846
2019/3/9,1.42,0,0.61,-0.32,GHCND:USW00094846
2019/3/10,0,0,0.33,-0.16,GHCND:USW00094846
2019/3/11,0,0,0.5,-0.27,GHCND:USW00094846
2019/3/12,0,0,0.9400000000000001,-0.43,GHCND:USW00094846
2019/3/13,1.37,0,1.4400000000000002,0.44000000000000006,GHCND:USW00094846
2019/3/14,1.02,0,1.67,0.39,GHCND:USW00094846
2019/3/15,0,0,0.44000000000000006,0,GHCND:USW00094846
2019/3/16,0,0,0.5,-0.21,GHCND:USW00094846
2019/3/17,0,0,0.61,-0.21,GHCND:USW00094846
2019/3/18,0,0,0.61,-0.27,GHCND:USW00094846
2019/3/19,0,0,0.9400000000000001,-0.1,GHCND:USW00094846
2019/3/20,0.36000000000000004,0,0.67,0.33,GHCND:USW00094846
2019/3/21,0,0,0.7200000000000001,0.22000000000000003,GHCND:USW00094846
2019/3/22,0,0,0.78,-0.16,GHCND:USW00094846
2019/3/23,0,0,1.17,-0.38,GHCND:USW00094846
2019/3/24,0.13,0,1,0.11000000000000001,GHCND:USW00094846
2019/3/25,0,0,0.5599999999999999,-0.32,GHCND:USW00094846
2019/3/26,0,0,0.8900000000000001,-0.49,GHCND:USW00094846
2019/3/27,0.03,0,1.5,-0.16,GHCND:USW00094846
2019/3/28,0,0,1.83,0.67,GHCND:USW00094846
2019/3/29,0.81,0,1.3900000000000001,0.27999999999999997,GHCND:USW00094846
2019/3/30,0.18000000000000002,0,0.7200000000000001,-0.16,GHCND:USW00094846
2019/3/31,0,0,0.44000000000000006,-0.49,GHCND:USW00094846
2019/4/1,0,0,0.9400000000000001,-0.32,GHCND:USW00094846
2019/4/2,0,0,1.2800000000000002,0.39,GHCND:USW00094846
2019/4/3,0,0,1.4400000000000002,0.27999999999999997,GHCND:USW00094846
2019/4/4,0.6400000000000001,0,0.8300000000000001,0.39,GHCND:USW00094846
2019/4/5,0,0,1.3900000000000001,0.39,GHCND:USW00094846
2019/4/6,0,0,1.89,0.39,GHCND:USW00094846
2019/4/7,0.9900000000000001,0,1.94,1.06,GHCND:USW00094846
2019/4/8,0,0,2.2800000000000002,1.11,GHCND:USW00094846
2019/4/9,0,0,1.89,0.39,GHCND:USW00094846
2019/4/10,0.33,0,0.39,0.11000000000000001,GHCND:USW00094846
2019/4/11,0.71,0,1.33,0.27999999999999997,GHCND:USW00094846
2019/4/12,0.18000000000000002,0,1.06,0.33,GHCND:USW00094846
2019/4/13,0,0,1.11,0.17,GHCND:USW00094846
2019/4/14,1.75,137,0.39,0,GHCND:USW00094846
2019/4/15,0,0,1.11,-0.05,GHCND:USW00094846
2019/4/16,0,0,2.2800000000000002,0.7200000000000001,GHCND:USW00094846
2019/4/17,0,0,2.5,0.67,GHCND:USW00094846
2019/4/18,0.79,0,1.83,0.67,GHCND:USW00094846
2019/4/19,0,0,1.06,0.5,GHCND:USW00094846
2019/4/20,0,0,1.7800000000000002,0.22000000000000003,GHCND:USW00094846
2019/4/21,0,0,2.5,0.67,GHCND:USW00094846
2019/4/22,0.05,0,2.67,1.4400000000000002,GHCND:USW00094846
2019/4/23,0,0,1.83,0.9400000000000001,GHCND:USW00094846
2019/4/24,0,0,1.7800000000000002,0.5599999999999999,GHCND:USW00094846
2019/4/25,0.48,0,1.94,0.78,GHCND:USW00094846
2019/4/26,0.05,0,1.72,0.9400000000000001,GHCND:USW00094846
2019/4/27,2.0100000000000002,64,0.9400000000000001,0,GHCND:USW00094846
2019/4/28,0,0,1.11,-0.05,GHCND:USW00094846
2019/4/29,4.010000000000001,0,1.06,0.61,GHCND:USW00094846
2019/4/30,3.3000000000000003,0,0.8300000000000001,0.33,GHCND:USW00094846
2019/5/1,2.0300000000000002,0,1.4400000000000002,0.61,GHCND:USW00094846
2019/5/2,1.55,0,0.8300000000000001,0.5,GHCND:USW00094846
2019/5/3,0.03,0,1.2800000000000002,0.44000000000000006,GHCND:USW00094846
2019/5/4,0,0,1.72,0.33,GHCND:USW00094846
2019/5/5,0,0,2.2800000000000002,0.78,GHCND:USW00094846
2019/5/6,0.13,0,2.1100000000000003,0.7200000000000001,GHCND:USW00094846
2019/5/7,1.07,0,1,0.61,GHCND:USW00094846
2019/5/8,0.81,0,2,0.78,GHCND:USW00094846
2019/5/9,2.0100000000000002,0,1.94,0.78,GHCND:USW00094846
2019/5/10,0,0,1.4400000000000002,0.67,GHCND:USW00094846
2019/5/11,0.30000000000000004,0,1.17,0.67,GHCND:USW00094846
2019/5/12,0.13,0,1.11,0.5599999999999999,GHCND:USW00094846
2019/5/13,0,0,1.6100000000000003,0.5599999999999999,GHCND:USW00094846
2019/5/14,0,0,2.17,0.5,GHCND:USW00094846
2019/5/15,0,0,2.39,1,GHCND:USW00094846
2019/5/16,1.1199999999999999,0,2.5,1.56,GHCND:USW00094846
2019/5/17,0.15000000000000002,0,2,0.7200000000000001,GHCND:USW00094846
2019/5/18,1.04,0,2.67,0.67,GHCND:USW00094846
2019/5/19,0.18000000000000002,0,2.33,0.8300000000000001,GHCND:USW00094846
2019/5/20,0,0,1.3900000000000001,0.7200000000000001,GHCND:USW00094846
2019/5/21,0.8400000000000001,0,1.22,0.7200000000000001,GHCND:USW00094846
2019/5/22,1.5,0,2.7800000000000002,0.9400000000000001,GHCND:USW00094846
2019/5/23,0.2,0,2.33,1.6100000000000003,GHCND:USW00094846
2019/5/24,0.66,0,2.39,1.22,GHCND:USW00094846
2019/5/25,0,0,2.72,2.1100000000000003,GHCND:USW00094846
2019/5/26,0,0,2.33,1.22,GHCND:USW00094846
2019/5/27,4.88,0,2.2800000000000002,1.17,GHCND:USW00094846
2019/5/28,1.6,0,2.1100000000000003,1.11,GHCND:USW00094846
2019/5/29,0.18000000000000002,0,2.39,1.11,GHCND:USW00094846
2019/5/30,0.5599999999999999,0,2.5600000000000005,1.56,GHCND:USW00094846
2019/5/31,0,0,2.72,1.56,GHCND:USW00094846
2019/6/1,0,0,2.67,1.17,GHCND:USW00094846
2019/6/2,0,0,2.1100000000000003,1.06,GHCND:USW00094846
2019/6/3,0,0,1.94,0.9400000000000001,GHCND:USW00094846
2019/6/4,0.7400000000000001,0,2.7800000000000002,1.33,GHCND:USW00094846
2019/6/5,0.7400000000000001,0,2.83,1.5,GHCND:USW00094846
2019/6/6,0,0,2.39,1.33,GHCND:USW00094846
2019/6/7,0,0,2.5600000000000005,1.2800000000000002,GHCND:USW00094846
2019/6/8,0,0,2.44,1.3900000000000001,GHCND:USW00094846
2019/6/9,0,0,2.39,1.72,GHCND:USW00094846
2019/6/10,0,0,2.33,1.56,GHCND:USW00094846
2019/6/11,0,0,2.7800000000000002,1.3900000000000001,GHCND:USW00094846
2019/6/12,1.9100000000000001,0,2.17,1.11,GHCND:USW00094846
2019/6/13,0.13,0,2,1.06,GHCND:USW00094846
2019/6/14,0.13,0,2.67,1.11,GHCND:USW00094846
2019/6/15,0.05,0,2.1100000000000003,1.22,GHCND:USW00094846
2019/6/16,0.18000000000000002,0,1.56,1.22,GHCND:USW00094846
2019/6/17,0,0,1.94,1.2800000000000002,GHCND:USW00094846
2019/6/18,0,0,2.5600000000000005,1.22,GHCND:USW00094846
2019/6/19,0.45999999999999996,0,2.22,1.33,GHCND:USW00094846
2019/6/20,0.71,0,2.17,1.22,GHCND:USW00094846
2019/6/21,0,0,2.22,1.11,GHCND:USW00094846
2019/6/22,0,0,2.6100000000000003,1.4400000000000002,GHCND:USW00094846
2019/6/23,0.97,0,2.72,1.72,GHCND:USW00094846
2019/6/24,0.43,0,2.5600000000000005,1.89,GHCND:USW00094846
2019/6/25,0.36000000000000004,0,2.94,1.67,GHCND:USW00094846
2019/6/26,0.38,0,3.17,2,GHCND:USW00094846
2019/6/27,0.05,0,3.17,2,GHCND:USW00094846
2019/6/28,0.03,0,3.2200000000000006,2.17,GHCND:USW00094846
2019/6/29,0,0,3.0600000000000005,2.06,GHCND:USW00094846
2019/6/30,0.51,0,3.28,2.1100000000000003,GHCND:USW00094846
2019/7/1,0,0,3.17,2.06,GHCND:USW00094846
2019/7/2,0.03,0,3.33,2.33,GHCND:USW00094846
2019/7/3,1.04,0,3,2.06,GHCND:USW00094846
2019/7/4,0,0,3.28,2.1100000000000003,GHCND:USW00094846
2019/7/5,1.1900000000000002,0,3.28,2.2800000000000002,GHCND:USW00094846
2019/7/6,0,0,2.83,1.94,GHCND:USW00094846
2019/7/7,0,0,2.5,1.7800000000000002,GHCND:USW00094846
2019/7/8,0,0,2.83,1.56,GHCND:USW00094846
2019/7/9,0,0,3.1100000000000003,1.6100000000000003,GHCND:USW00094846
2019/7/10,0.03,0,3.44,2.39,GHCND:USW00094846
2019/7/11,0,0,2.7800000000000002,1.83,GHCND:USW00094846
2019/7/12,0,0,3.0600000000000005,1.5,GHCND:USW00094846
2019/7/13,0,0,3.44,2.22,GHCND:USW00094846
2019/7/14,0,0,3.28,2.1100000000000003,GHCND:USW00094846
2019/7/15,0,0,3.33,2.33,GHCND:USW00094846
2019/7/16,0.13,0,2.7800000000000002,2.17,GHCND:USW00094846
2019/7/17,1.1900000000000002,0,3.33,2.33,GHCND:USW00094846
2019/7/18,3.45,0,3.0600000000000005,2.17,GHCND:USW00094846
2019/7/19,0,0,3.39,2.72,GHCND:USW00094846
2019/7/20,0.2,0,3.5,2.2800000000000002,GHCND:USW00094846
2019/7/21,1.9300000000000002,0,2.6100000000000003,1.94,GHCND:USW00094846
2019/7/22,0,0,2.39,1.67,GHCND:USW00094846
2019/7/23,0,0,2.67,1.67,GHCND:USW00094846
2019/7/24,0,0,2.72,1.67,GHCND:USW00094846
2019/7/25,0,0,2.94,1.72,GHCND:USW00094846
2019/7/26,0,0,2.94,1.94,GHCND:USW00094846
2019/7/27,0,0,3.17,2.17,GHCND:USW00094846
2019/7/28,0,0,3.17,2.2800000000000002,GHCND:USW00094846
2019/7/29,0.81,0,2.7800000000000002,2.1100000000000003,GHCND:USW00094846
2019/7/30,0,0,2.5600000000000005,1.83,GHCND:USW00094846
2019/7/31,0,0,2.44,1.5,GHCND:USW00094846
2019/8/1,0,0,2.67,1.3900000000000001,GHCND:USW00094846
2019/8/2,0,0,2.83,1.6100000000000003,GHCND:USW00094846
2019/8/3,0,0,3.17,1.72,GHCND:USW00094846
2019/8/4,0,0,3.17,2.1100000000000003,GHCND:USW00094846
2019/8/5,0,0,3.2200000000000006,2.1100000000000003,GHCND:USW00094846
2019/8/6,0.03,0,2.94,1.94,GHCND:USW00094846
2019/8/7,0,0,3.1100000000000003,1.89,GHCND:USW00094846
2019/8/8,0.03,0,3.0600000000000005,1.94,GHCND:USW00094846
2019/8/9,0,0,2.83,1.67,GHCND:USW00094846
2019/8/10,0,0,3,1.94,GHCND:USW00094846
2019/8/11,0,0,2.7800000000000002,1.94,GHCND:USW00094846
2019/8/12,1.27,0,2.89,2.17,GHCND:USW00094846
2019/8/13,0.48,0,3,1.94,GHCND:USW00094846
2019/8/14,0,0,2.83,1.89,GHCND:USW00094846
2019/8/15,0,0,2.6100000000000003,1.72,GHCND:USW00094846
2019/8/16,0,0,2.89,1.7800000000000002,GHCND:USW00094846
2019/8/17,0.45999999999999996,0,2.5,1.94,GHCND:USW00094846
2019/8/18,2.18,0,2.7800000000000002,2,GHCND:USW00094846
2019/8/19,0,0,2.94,2,GHCND:USW00094846
2019/8/20,0.8900000000000001,0,2.44,2,GHCND:USW00094846
2019/8/21,0.05,0,2.83,1.83,GHCND:USW00094846
2019/8/22,0,0,2.44,1.7800000000000002,GHCND:USW00094846
2019/8/23,0,0,2.33,1.4400000000000002,GHCND:USW00094846
2019/8/24,0,0,2.39,1.56,GHCND:USW00094846
2019/8/25,0,0,2.5600000000000005,1.6100000000000003,GHCND:USW00094846
2019/8/26,3.5600000000000005,0,2.44,1.7800000000000002,GHCND:USW00094846
2019/8/27,0,0,2.6100000000000003,1.83,GHCND:USW00094846
2019/8/28,0,0,2.39,1.5,GHCND:USW00094846
2019/8/29,0,0,2.89,1.4400000000000002,GHCND:USW00094846
2019/8/30,0,0,2.33,1.5,GHCND:USW00094846
2019/8/31,0.27999999999999997,0,2.39,1.6100000000000003,GHCND:USW00094846
2019/9/1,0.86,0,2.2800000000000002,1.67,GHCND:USW00094846
2019/9/2,0,0,2.7800000000000002,1.6100000000000003,GHCND:USW00094846
2019/9/3,0.5599999999999999,0,2.67,1.94,GHCND:USW00094846
2019/9/4,0,0,2.06,1.5,GHCND:USW00094846
2019/9/5,0,0,2.33,1.33,GHCND:USW00094846
2019/9/6,0,0,2.22,1.6100000000000003,GHCND:USW00094846
2019/9/7,0,0,2.5600000000000005,1.33,GHCND:USW00094846
2019/9/8,0.08,0,1.89,1.67,GHCND:USW00094846
2019/9/9,0.05,0,2.44,1.67,GHCND:USW00094846
2019/9/10,0,0,3.2200000000000006,2.17,GHCND:USW00094846
2019/9/11,0.48,0,3.17,2,GHCND:USW00094846
2019/9/12,0.71,0,2.5600000000000005,1.72,GHCND:USW00094846
2019/9/13,3.4299999999999997,0,2.5,1.67,GHCND:USW00094846
2019/9/14,0.15000000000000002,0,2.67,1.33,GHCND:USW00094846
2019/9/15,1.09,0,2.5600000000000005,1.72,GHCND:USW00094846
2019/9/16,0,0,2.33,1.7800000000000002,GHCND:USW00094846
2019/9/17,0,0,2.5600000000000005,1.83,GHCND:USW00094846
2019/9/18,0,0,2.7800000000000002,1.67,GHCND:USW00094846
2019/9/19,0.03,0,2.83,1.72,GHCND:USW00094846
2019/9/20,0,0,2.89,2,GHCND:USW00094846
2019/9/21,0.43,0,2.5600000000000005,2.17,GHCND:USW00094846
2019/9/22,3.73,0,2.5,1.89,GHCND:USW00094846
2019/9/23,0,0,2.33,1.5,GHCND:USW00094846
2019/9/24,0,0,2.6100000000000003,1.4400000000000002,GHCND:USW00094846
